352	3.6336e-02	3.4718e-02	1.6177e-03
353	3.6309e-02	3.4695e-02	1.6145e-03
354	3.6282e-02	3.4671e-02	1.6113e-03
355	3.6256e-02	3.4648e-02	1.6082e-03
356	3.6229e-02	3.4624e-02	1.6051e-03
357	3.6203e-02	3.4601e-02	1.6021e-03
358	3.6177e-02	3.4578e-02	1.5991e-03
359	3.6150e-02	3.4554e-02	1.5961e-03
360	3.6124e-02	3.4531e-02	1.5932e-03
361	3.6099e-02	3.4508e-02	1.5903e-03
362	3.6073e-02	3.4485e-02	1.5874e-03
363	3.6047e-02	3.4463e-02	1.5845e-03
364	3.6022e-02	3.4440e-02	1.5817e-03
365	3.5996e-02	3.4417e-02	1.5790e-03
366	3.5971e-02	3.4395e-02	1.5762e-03
367	3.5946e-02	3.4372e-02	1.5735e-03
368	3.5920e-02	3.4350e-02	1.5708e-03
369	3.5895e-02	3.4327e-02	1.5681e-03
370	3.5871e-02	3.4305e-02	1.5655e-03
371	3.5846e-02	3.4283e-02	1.5629e-03
372	3.5821e-02	3.4261e-02	1.5603e-03
373	3.5796e-02	3.4239e-02	1.5577e-03
374	3.5772e-02	3.4217e-02	1.5552e-03
375	3.5748e-02	3.4195e-02	1.5527e-03
376	3.5723e-02	3.4173e-02	1.5502e-03
377	3.5699e-02	3.4151e-02	1.5478e-03
378	3.5675e-02	3.4130e-02	1.5453e-03
379	3.5651e-02	3.4108e-02	1.5429e-03
380	3.5627e-02	3.4086e-02	1.5405e-03
381	3.5603e-02	3.4065e-02	1.5381e-03
382	3.5579e-02	3.4043e-02	1.5358e-03
383	3.5556e-02	3.4022e-02	1.5335e-03
384	3.5532e-02	3.4001e-02	1.5312e-03
385	3.5509e-02	3.3980e-02	1.5289e-03
386	3.5485e-02	3.3958e-02	1.5266e-03
387	3.5462e-02	3.3937e-02	1.5244e-03
388	3.5439e-02	3.3916e-02	1.5221e-03
389	3.5415e-02	3.3895e-02	1.5199e-03
390	3.5392e-02	3.3875e-02	1.5177e-03
391	3.5369e-02	3.3854e-02	1.5155e-03
392	3.5346e-02	3.3833e-02	1.5134e-03
393	3.5324e-02	3.3812e-02	1.5112e-03
394	3.5301e-02	3.3792e-02	1.5091e-03
395	3.5278e-02	3.3771e-02	1.5070e-03
396	3.5256e-02	3.3751e-02	1.5049e-03
397	3.5233e-02	3.3730e-02	1.5029e-03
398	3.5211e-02	3.3710e-02	1.5008e-03
399	3.5188e-02	3.3689e-02	1.4987e-03
400	3.5166e-02	3.3669e-02	1.4967e-03
401	3.5144e-02	3.3649e-02	1.4947e-03
402	3.5122e-02	3.3629e-02	1.4927e-03
403	3.5099e-02	3.3609e-02	1.4907e-03
404	3.5078e-02	3.3589e-02	1.4887e-03
405	3.5056e-02	3.3569e-02	1.4868e-03
406	3.5034e-02	3.3549e-02	1.4848e-03
407	3.5012e-02	3.3529e-02	1.4829e-03
408	3.4990e-02	3.3509e-02	1.4810e-03
409	3.4969e-02	3.3490e-02	1.4790e-03
410	3.4947e-02	3.3470e-02	1.4771e-03
411	3.4926e-02	3.3450e-02	1.4753e-03
412	3.4904e-02	3.3431e-02	1.4734e-03
413	3.4883e-02	3.3411e-02	1.4715e-03
414	3.4861e-02	3.3392e-02	1.4697e-03
415	3.4840e-02	3.3372e-02	1.4678e-03
416	3.4819e-02	3.3353e-02	1.4660e-03
417	3.4798e-02	3.3334e-02	1.4642e-03
418	3.4777e-02	3.3315e-02	1.4624e-03
419	3.4756e-02	3.3295e-02	1.4606e-03
